 This is the file containing the values of density, average velocity and tempera
 ture, and the time stamp:
 Time, Ndens, Ubar, Vbar, Wbar, T, Tx, Ty, Tz, 
 mom3u, mom3v, mom3w, mom4u, mom4v, mom4w, mom5u, mom5v, mom5w, mom6u, mom6v, mo
 m6w
      0.0045500000 ,      4.0000005422 ,      0.3750127014 ,     -0.0000000074 ,     -0.0000000074 ,      0.2562409727 ,      0.0984094084 ,      0.0789157822 ,      0.0789157822 ,     -0.0127050909 ,      0.0000000003 ,      0.0000000003 ,      0.0595656843 ,      0.0457554149 ,      0.0457554149 ,     -0.0150576122 ,      0.0000000005 ,      0.0000000005 ,      0.0399031304 ,      0.0303089515 ,      0.0303089515
      0.0047000000 ,      4.0000005543 ,      0.3750127409 ,     -0.0000000076 ,     -0.0000000076 ,      0.2562408259 ,      0.0982094932 ,      0.0790156664 ,      0.0790156664 ,     -0.0125941602 ,      0.0000000003 ,      0.0000000003 ,      0.0593972982 ,      0.0458103479 ,      0.0458103479 ,     -0.0149175508 ,      0.0000000005 ,      0.0000000005 ,      0.0397637056 ,      0.0303307661 ,      0.0303307661
      0.0048500000 ,      4.0000005662 ,      0.3750127801 ,     -0.0000000078 ,     -0.0000000078 ,      0.2562406824 ,      0.0980126982 ,      0.0791139921 ,      0.0791139921 ,     -0.0124839691 ,      0.0000000003 ,      0.0000000003 ,      0.0592317282 ,      0.0458644098 ,      0.0458644098 ,     -0.0147786110 ,      0.0000000005 ,      0.0000000005 ,      0.0396266482 ,      0.0303522172 ,      0.0303522172
      0.0050000000 ,      4.0000005779 ,      0.3750128188 ,     -0.0000000080 ,     -0.0000000080 ,      0.2562405420 ,      0.0978189738 ,      0.0792107841 ,      0.0792107841 ,     -0.0123745183 ,      0.0000000003 ,      0.0000000003 ,      0.0590689260 ,      0.0459176145 ,      0.0459176145 ,     -0.0146407889 ,      0.0000000005 ,      0.0000000005 ,      0.0394919175 ,      0.0303733104 ,      0.0303733104
      0.0051500000 ,      4.0000005892 ,      0.3750128571 ,     -0.0000000082 ,     -0.0000000082 ,      0.2562404049 ,      0.0976282710 ,      0.0793060669 ,      0.0793060669 ,     -0.0122658081 ,      0.0000000003 ,      0.0000000003 ,      0.0589088442 ,      0.0459699759 ,      0.0459699759 ,     -0.0145040800 ,      0.0000000005 ,      0.0000000005 ,      0.0393594741 ,      0.0303940513 ,      0.0303940513
      0.0053000000 ,      4.0000006003 ,      0.3750128950 ,     -0.0000000084 ,     -0.0000000084 ,      0.2562402707 ,      0.0974405417 ,      0.0793998645 ,      0.0793998645 ,     -0.0121578387 ,      0.0000000003 ,      0.0000000003 ,      0.0587514362 ,      0.0460215075 ,      0.0460215075 ,     -0.0143684800 ,      0.0000000005 ,      0.0000000005 ,      0.0392292787 ,      0.0304144452 ,      0.0304144452
      0.0054500000 ,      4.0000006111 ,      0.3750129324 ,     -0.0000000086 ,     -0.0000000086 ,      0.2562401396 ,      0.0972557386 ,      0.0794922005 ,      0.0794922005 ,     -0.0120506103 ,      0.0000000003 ,      0.0000000003 ,      0.0585966563 ,      0.0460722225 ,      0.0460722225 ,     -0.0142339843 ,      0.0000000005 ,      0.0000000005 ,      0.0391012931 ,      0.0304344977 ,      0.0304344977
      0.0056000000 ,      4.0000006217 ,      0.3750129695 ,     -0.0000000087 ,     -0.0000000087 ,      0.2562400114 ,      0.0970738149 ,      0.0795830982 ,      0.0795830982 ,     -0.0119441227 ,      0.0000000003 ,      0.0000000003 ,      0.0584444593 ,      0.0461221340 ,      0.0461221340 ,     -0.0141005881 ,      0.0000000005 ,      0.0000000005 ,      0.0389754795 ,      0.0304542140 ,      0.0304542140
      0.0057500000 ,      4.0000006321 ,      0.3750130062 ,     -0.0000000089 ,     -0.0000000089 ,      0.2562398860 ,      0.0968947251 ,      0.0796725805 ,      0.0796725805 ,     -0.0118383756 ,      0.0000000003 ,      0.0000000003 ,      0.0582948013 ,      0.0461712549 ,      0.0461712549 ,     -0.0139682866 ,      0.0000000005 ,      0.0000000005 ,      0.0388518007 ,      0.0304735993 ,      0.0304735993
      0.0059000000 ,      4.0000006423 ,      0.3750130425 ,     -0.0000000091 ,     -0.0000000091 ,      0.2562397634 ,      0.0967184239 ,      0.0797606697 ,      0.0797606697 ,     -0.0117333687 ,      0.0000000004 ,      0.0000000004 ,      0.0581476387 ,      0.0462195979 ,      0.0462195979 ,     -0.0138370749 ,      0.0000000005 ,      0.0000000005 ,      0.0387302202 ,      0.0304926588 ,      0.0304926588
      0.0060500000 ,      4.0000006522 ,      0.3750130784 ,     -0.0000000093 ,     -0.0000000093 ,      0.2562396435 ,      0.0965448671 ,      0.0798473882 ,      0.0798473882 ,     -0.0116291013 ,      0.0000000004 ,      0.0000000004 ,      0.0580029288 ,      0.0462671754 ,      0.0462671754 ,     -0.0137069479 ,      0.0000000005 ,      0.0000000005 ,      0.0386107022 ,      0.0305113976 ,      0.0305113976
      0.0062000000 ,      4.0000006619 ,      0.3750131140 ,     -0.0000000095 ,     -0.0000000095 ,      0.2562395262 ,      0.0963740111 ,      0.0799327576 ,      0.0799327576 ,     -0.0115255728 ,      0.0000000004 ,      0.0000000004 ,      0.0578606298 ,      0.0463139996 ,      0.0463139996 ,     -0.0135779005 ,      0.0000000006 ,      0.0000000006 ,      0.0384932114 ,      0.0305298206 ,      0.0305298206
      0.0063500000 ,      4.0000006713 ,      0.3750131491 ,     -0.0000000096 ,     -0.0000000096 ,      0.2562394115 ,      0.0962058130 ,      0.0800167993 ,      0.0800167993 ,     -0.0114227822 ,      0.0000000004 ,      0.0000000004 ,      0.0577207005 ,      0.0463600827 ,      0.0463600827 ,     -0.0134499273 ,      0.0000000006 ,      0.0000000006 ,      0.0383777131 ,      0.0305479329 ,      0.0305479329
